subject_id,session_id_x,domain,word,rt_ms,position,language_type,session_id_y,Hi_Read,Hi_Write,En_Read,En_Write,first_language,language_count,languages_list,hi_confidence,en_confidence,hi_acquisition_age,en_acquisition_age,state_ut,age,gender,education,dominant_hand,alert_time
23853,W8HSdyKcfX09D4omo4kz,animals,बाघ,4748.0,2,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,animals,चीता,4622.0,3,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,animals,तेंदुआ,5972.0,4,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,animals,हाथी,5308.0,5,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,animals,घोड़ा,4216.0,6,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,animals,गधा,4834.0,7,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,body-parts,सिर,23931.0,1,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,body-parts,आँख,5171.0,2,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,body-parts,कान,4640.0,3,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,body-parts,हाथ,6441.0,4,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,body-parts,पैर,4116.0,5,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,body-parts,घुटना,6130.0,6,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,body-parts,उँगली,5994.0,7,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,foods,चावल,16139.0,1,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,foods,रोटी,5909.0,2,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,foods,दाल,4915.0,3,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,foods,सब्ज़ी,5247.0,4,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,foods,फल,3714.0,5,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,foods,दूध,4459.0,6,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,foods,अंडा,5198.0,7,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,foods,पनीर,3992.0,8,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,foods,दही,4296.0,9,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
23853,W8HSdyKcfX09D4omo4kz,foods,मिठाई,4360.0,10,Hindi/Hinglish,W8HSdyKcfX09D4omo4kz,4,4,5,5,Hindi ,3,Hindi|Bengali|English,5.0,3.0,2.0,3.0,Jharkhand,21,Female,14,Right,Morning
86781,ZuKH9oLmXH7R4hZlnJY1,animals,गाय,4374.3,1,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,animals,भैंस,2504.5,2,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,animals,शेर,3782.9,3,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,animals,बाघ,4164.8,4,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,animals,बकरी,14999.5,5,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,animals,भेड़,5595.1,6,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,animals,हाथी,24318.7,7,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,foods,पानी,9816.2,1,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,foods,दूध,3404.3,2,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,foods,शेब,7310.6,3,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,foods,केला,2007.8,4,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,foods,रोटी,4402.9,5,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,foods,आम,9898.3,6,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,foods,पनीर,19889.3,7,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,body-parts,आँख,4073.5,1,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,body-parts,नाक,2064.5,2,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,body-parts,कान,1884.9,3,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,body-parts,हाथ,2565.9,4,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,body-parts,पैर,2038.2,5,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,body-parts,पेट,17460.4,6,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,body-parts,पीठ,2604.0,7,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,body-parts,कमर,4728.4,8,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,body-parts,कंधा,8181.6,9,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
86781,ZuKH9oLmXH7R4hZlnJY1,body-parts,उंगली,10539.4,10,Hindi/Hinglish,ZuKH9oLmXH7R4hZlnJY1,4,3,5,5,Gujarati,3,Gujarati|English|Hindi,4.0,5.0,3.0,2.0,Gujarat,21,Male,15,Right,Evening
5157,aL3eRqZwa7SnV5kfyXK7,animals,billi',8745.5,1,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,animals,lomdi,1998.4,2,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,animals,khargosh,2480.4,3,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,animals,kutta,2869.5,4,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,animals,cheenti,6261.1,5,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,animals,cheetah,2239.4,6,English,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,animals,bhaalu,4350.0,7,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,animals,simh,9749.9,8,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,animals,sher,6200.7,9,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,animals,haathi,11020.0,10,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,foods,chawal,14478.8,1,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,foods,sambar,3269.9,2,English,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,foods,idli,4900.6,3,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,foods,gehun,5101.2,4,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,foods,sabzi,5919.3,5,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,foods,doodh,24119.0,6,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,body-parts,sir,4304.2,1,English,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,body-parts,haath,2350.4,2,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,body-parts,pair,1139.2,3,English,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,body-parts,gala,4539.9,4,English,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,body-parts,chaati,2992.2,5,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,body-parts,dil,8457.9,6,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,body-parts,naak,6149.6,7,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,body-parts,gaal,6141.1,8,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,body-parts,aankh,3839.7,9,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,body-parts,maatha,3750.3,10,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,body-parts,ungli,4569.6,11,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
5157,aL3eRqZwa7SnV5kfyXK7,body-parts,baahu,6150.1,12,Hindi/Hinglish,aL3eRqZwa7SnV5kfyXK7,3,4,5,5,Telugu,3,Telugu|English|Hindi,3.0,5.0,3.0,2.0,Telangana,19,Female,14,Right,Morning
10147,aXpaQJnhluRaQHGYe1Ip,body-parts,आँख,12294.5,1,Hindi/Hinglish,aXpaQJnhluRaQHGYe1Ip,5,5,5,5,Hindi,3,English|Malayalam|Hindi,5.0,4.0,2.0,3.0,Kerala,21,Male,15,Right,Evening
10147,aXpaQJnhluRaQHGYe1Ip,body-parts,कान,8276.5,2,Hindi/Hinglish,aXpaQJnhluRaQHGYe1Ip,5,5,5,5,Hindi,3,English|Malayalam|Hindi,5.0,4.0,2.0,3.0,Kerala,21,Male,15,Right,Evening
10147,aXpaQJnhluRaQHGYe1Ip,body-parts,हाथ,7595.4,3,Hindi/Hinglish,aXpaQJnhluRaQHGYe1Ip,5,5,5,5,Hindi,3,English|Malayalam|Hindi,5.0,4.0,2.0,3.0,Kerala,21,Male,15,Right,Evening
10147,aXpaQJnhluRaQHGYe1Ip,body-parts,पैर,10199.0,4,Hindi/Hinglish,aXpaQJnhluRaQHGYe1Ip,5,5,5,5,Hindi,3,English|Malayalam|Hindi,5.0,4.0,2.0,3.0,Kerala,21,Male,15,Right,Evening
10147,aXpaQJnhluRaQHGYe1Ip,body-parts,नाक,8616.7,5,Hindi/Hinglish,aXpaQJnhluRaQHGYe1Ip,5,5,5,5,Hindi,3,English|Malayalam|Hindi,5.0,4.0,2.0,3.0,Kerala,21,Male,15,Right,Evening
10147,aXpaQJnhluRaQHGYe1Ip,body-parts,जीभ,7501.4,6,Hindi/Hinglish,aXpaQJnhluRaQHGYe1Ip,5,5,5,5,Hindi,3,English|Malayalam|Hindi,5.0,4.0,2.0,3.0,Kerala,21,Male,15,Right,Evening
10147,aXpaQJnhluRaQHGYe1Ip,foods,रोटी,9826.3,1,Hindi/Hinglish,aXpaQJnhluRaQHGYe1Ip,5,5,5,5,Hindi,3,English|Malayalam|Hindi,5.0,4.0,2.0,3.0,Kerala,21,Male,15,Right,Evening
10147,aXpaQJnhluRaQHGYe1Ip,foods,चावल,7055.2,2,Hindi/Hinglish,aXpaQJnhluRaQHGYe1Ip,5,5,5,5,Hindi,3,English|Malayalam|Hindi,5.0,4.0,2.0,3.0,Kerala,21,Male,15,Right,Evening
10147,aXpaQJnhluRaQHGYe1Ip,foods,दाल,7786.9,3,Hindi/Hinglish,aXpaQJnhluRaQHGYe1Ip,5,5,5,5,Hindi,3,English|Malayalam|Hindi,5.0,4.0,2.0,3.0,Kerala,21,Male,15,Right,Evening
10147,aXpaQJnhluRaQHGYe1Ip,foods,खिचड़ी,6668.3,4,Hindi/Hinglish,aXpaQJnhluRaQHGYe1Ip,5,5,5,5,Hindi,3,English|Malayalam|Hindi,5.0,4.0,2.0,3.0,Kerala,21,Male,15,Right,Evening
10147,aXpaQJnhluRaQHGYe1Ip,foods,पराठा,7066.3,5,Hindi/Hinglish,aXpaQJnhluRaQHGYe1Ip,5,5,5,5,Hindi,3,English|Malayalam|Hindi,5.0,4.0,2.0,3.0,Kerala,21,Male,15,Right,Evening
10147,aXpaQJnhluRaQHGYe1Ip,foods,फल,6736.5,6,Hindi/Hinglish,aXpaQJnhluRaQHGYe1Ip,5,5,5,5,Hindi,3,English|Malayalam|Hindi,5.0,4.0,2.0,3.0,Kerala,21,Male,15,Right,Evening
10147,aXpaQJnhluRaQHGYe1Ip,foods,आलू,7296.7,7,Hindi/Hinglish,aXpaQJnhluRaQHGYe1Ip,5,5,5,5,Hindi,3,English|Malayalam|Hindi,5.0,4.0,2.0,3.0,Kerala,21,Male,15,Right,Evening
10147,aXpaQJnhluRaQHGYe1Ip,animals,शेर,42634.4,1,Hindi/Hinglish,aXpaQJnhluRaQHGYe1Ip,5,5,5,5,Hindi,3,English|Malayalam|Hindi,5.0,4.0,2.0,3.0,Kerala,21,Male,15,Right,Evening
10147,aXpaQJnhluRaQHGYe1Ip,animals,तेंदुआ,4899.5,2,Hindi/Hinglish,aXpaQJnhluRaQHGYe1Ip,5,5,5,5,Hindi,3,English|Malayalam|Hindi,5.0,4.0,2.0,3.0,Kerala,21,Male,15,Right,Evening
10147,aXpaQJnhluRaQHGYe1Ip,animals,हाथी,4557.4,3,Hindi/Hinglish,aXpaQJnhluRaQHGYe1Ip,5,5,5,5,Hindi,3,English|Malayalam|Hindi,5.0,4.0,2.0,3.0,Kerala,21,Male,15,Right,Evening
10147,aXpaQJnhluRaQHGYe1Ip,animals,कुत्ता,5538.9,4,Hindi/Hinglish,aXpaQJnhluRaQHGYe1Ip,5,5,5,5,Hindi,3,English|Malayalam|Hindi,5.0,4.0,2.0,3.0,Kerala,21,Male,15,Right,Evening
78839,dPfvK43VMEx89TE9VUUK,foods,गुड,16580.6,1,Hindi/Hinglish,dPfvK43VMEx89TE9VUUK,4,4,5,5,Gujarati,3,Gujarati|Hindi|English,4.0,5.0,2.0,3.0,Gujarat,21,Male,15,Right,Morning
78839,dPfvK43VMEx89TE9VUUK,foods,शक्कर,6410.0,2,Hindi/Hinglish,dPfvK43VMEx89TE9VUUK,4,4,5,5,Gujarati,3,Gujarati|Hindi|English,4.0,5.0,2.0,3.0,Gujarat,21,Male,15,Right,Morning
78839,dPfvK43VMEx89TE9VUUK,foods,गेहू,4490.4,3,Hindi/Hinglish,dPfvK43VMEx89TE9VUUK,4,4,5,5,Gujarati,3,Gujarati|Hindi|English,4.0,5.0,2.0,3.0,Gujarat,21,Male,15,Right,Morning
78839,dPfvK43VMEx89TE9VUUK,foods,बाजरा,4434.1,4,Hindi/Hinglish,dPfvK43VMEx89TE9VUUK,4,4,5,5,Gujarati,3,Gujarati|Hindi|English,4.0,5.0,2.0,3.0,Gujarat,21,Male,15,Right,Morning
78839,dPfvK43VMEx89TE9VUUK,foods,पोहा,5944.8,5,Hindi/Hinglish,dPfvK43VMEx89TE9VUUK,4,4,5,5,Gujarati,3,Gujarati|Hindi|English,4.0,5.0,2.0,3.0,Gujarat,21,Male,15,Right,Morning
78839,dPfvK43VMEx89TE9VUUK,foods,आचार,4754.8,6,Hindi/Hinglish,dPfvK43VMEx89TE9VUUK,4,4,5,5,Gujarati,3,Gujarati|Hindi|English,4.0,5.0,2.0,3.0,Gujarat,21,Male,15,Right,Morning
78839,dPfvK43VMEx89TE9VUUK,foods,टमाटर,7319.1,7,Hindi/Hinglish,dPfvK43VMEx89TE9VUUK,4,4,5,5,Gujarati,3,Gujarati|Hindi|English,4.0,5.0,2.0,3.0,Gujarat,21,Male,15,Right,Morning
78839,dPfvK43VMEx89TE9VUUK,foods,अंगूर,2994.4,8,Hindi/Hinglish,dPfvK43VMEx89TE9VUUK,4,4,5,5,Gujarati,3,Gujarati|Hindi|English,4.0,5.0,2.0,3.0,Gujarat,21,Male,15,Right,Morning
78839,dPfvK43VMEx89TE9VUUK,foods,अनार,3124.1,9,Hindi/Hinglish,dPfvK43VMEx89TE9VUUK,4,4,5,5,Gujarati,3,Gujarati|Hindi|English,4.0,5.0,2.0,3.0,Gujarat,21,Male,15,Right,Morning
78839,dPfvK43VMEx89TE9VUUK,foods,आम,1805.5,10,Hindi/Hinglish,dPfvK43VMEx89TE9VUUK,4,4,5,5,Gujarati,3,Gujarati|Hindi|English,4.0,5.0,2.0,3.0,Gujarat,21,Male,15,Right,Morning
78839,dPfvK43VMEx89TE9VUUK,body-parts,कान,3823.4,1,Hindi/Hinglish,dPfvK43VMEx89TE9VUUK,4,4,5,5,Gujarati,3,Gujarati|Hindi|English,4.0,5.0,2.0,3.0,Gujarat,21,Male,15,Right,Morning
